Id,Last
46253,101
46254,55
46255,33
46256,47
46259,87
46260,24
46261,63
46263,38
46264,105
46265,5
46266,58
46269,37
46271,17
46273,33
46275,33
46277,26
46278,22
46279,64
46284,5
46285,47
46287,40
46288,7
46291,30
46292,55
46293,58
46294,9
46295,17
46297,43
46299,39
46300,23
46302,105
46303,52
46310,9
46313,8
46314,71
46315,40
46317,105
46319,54
46320,12
46322,55
46326,50
46329,7
46330,16
46332,100
46333,52
46336,6
46339,15
46340,55
46342,105
46343,56
46344,30
46345,28
46346,50
46347,105
46349,15
46353,13
46354,61
46355,39
46357,73
46358,28
46360,99
46361,7
46363,7
46366,54
46369,37
46373,41
46374,82
46378,13
46379,61
46381,99
46382,55
46384,17
46386,32
46387,51
46388,19
46389,31
46391,86
46393,34
46394,22
46395,45
46398,105
46399,20
46402,24
46405,54
46408,28749
46409,22
46411,73
46413,21
46414,77
46416,53
46417,11
46418,20
46420,18
46422,33
46423,50
46425,83
46426,22
46433,22
46437,56
46438,21
46441,6
46442,45
46444,55
46445,91
46447,23
46450,43
46451,26
46453,13
46456,78
46460,68
46468,21
46469,58
46470,23
46471,71
46472,16
46474,40
46481,37
46483,14
46485,74
46486,19
46487,68
46488,27
46489,44
46491,67
46493,55
46495,46
46497,34
46499,30
46502,39
46511,19
46512,30
46513,13
46514,23
46516,22
46517,8
46519,73
46521,71
46523,19
46526,18
46527,87
46528,71
46529,69
46531,8
46532,87
46534,69
46537,69
46538,20
46540,77
46541,5
46544,61
46545,81
46548,21
46549,43
46550,20
46551,48
46553,11
46554,36
46556,100
46558,21
46559,26
46560,17
46561,74
46562,21
46564,41
46568,29
46570,70
46572,105
46577,25
46579,99
46580,56
46581,21
46584,21
46586,34
46587,38
46588,78
46590,54
46591,23
46595,15
46596,26
46602,8
46607,63
46609,57
46612,59
46613,44
46614,15
46616,39
46618,50
46619,56
46621,15
46622,34
46623,79
46625,79
46626,62
46628,68
46629,49
46630,31
46633,50
46634,21
46639,65
46641,39
46642,9
46643,12
46651,14
46653,16
46655,27
46656,39
46658,17
46662,63
46663,11
46664,76
46665,26
46666,21
46667,51
46668,23
46669,45
46670,50
46671,17
46672,11
46673,69
46675,33
46679,66
46682,30
46687,69
46694,81
46695,56
46699,105
46700,43
46701,31
46702,61
46705,55
46706,105
46707,27
46708,14
46709,99
46711,99
46712,62
46713,18
46720,30
46724,99
46726,78
46729,55
46732,16
46734,13
46735,39
46736,49
46738,77
46739,13
46741,49
46743,22
46747,39
46748,54
46750,55
46752,43
46756,29
46758,46
46760,62
46761,21
46763,56
46764,6
46765,99
46766,35
46767,14
46771,53
46772,14
46773,19
46774,69
46776,15
46777,48
46778,58
46784,78
46786,37
46794,37
46795,12
46796,34
46797,61
46798,59
46800,47
46803,59
46808,23
46809,48
46810,61
46812,7
46813,6
46814,25
46815,27
46816,73
46817,34
46819,17
46820,73
46821,20
46824,43
46829,65
46831,35
46833,8
46837,30
46839,66
46843,66
46844,13
46845,18
46846,44
46849,19
46850,52
46853,15
46854,54
46857,14
46860,17
46861,5
46864,21
46865,77
46866,22
46870,100
46873,18
46874,58
46878,27
46880,30
46884,38
46885,52
46888,18
46890,55
46891,53
46900,73
46901,28
46902,16
46904,38
46907,79
46909,68
46915,37
46916,15
46917,69
46918,12
46921,5
46922,11
46923,6
46929,55
46930,48
46931,22
46933,93
46935,37
46936,66
46937,53
46938,54
46941,17
46945,7
46946,20
46947,56
46948,38
46951,21
46954,20
46957,62
46961,47
46962,78
46963,43
46964,14
46965,58
46966,18
46967,76
46968,13
46969,71
46971,18
46975,48
46980,23
46981,45
46982,71
46984,100
46986,8
46988,86
46990,16
46992,99
46993,17
46999,55
47003,52
47004,71
47005,61
47006,66
47007,3
47012,92236816
47013,35
47014,94
47016,29
47017,62
47019,2
47020,29
47025,22
47027,13
47028,40
47031,20
47032,48
47037,22
47038,18
47039,4
47040,22
47042,61
47043,469920
47044,50
47045,4
47049,48
47050,49
47055,37
47056,50
47058,17
47059,11
47062,78
47063,54
47064,103
47067,16
47068,19
47069,22
47071,24
47072,53
47074,32
47075,13
47076,17
47077,46
47078,51
47080,29
47081,15
47082,14
47083,16
47085,57
47086,78
47088,23
47094,17
47095,87
47096,73
47098,31
47100,99
47105,37
47106,63
47108,9
47109,21
47110,28
47111,16
47112,81
47113,56
47114,5
47115,16
47116,45
47119,47
47122,17
47123,21
47125,33
47128,7
47129,35
47130,48
47132,5
47133,103
47135,19
47138,105
47139,86
47141,2
47142,58
47145,6
47147,105
47148,69
47150,73
47154,13
47155,27
47156,14
47157,21
47158,36
47159,101
47162,45
47164,69
47166,48
47168,18
47169,89
47171,57
47173,121
47174,52
47177,18
47179,25
47181,23
47183,17
47184,8
47185,78
47186,101
47188,12
47190,50
47192,99
47195,4
47197,64
47198,53
47199,41
47202,57
47204,65
47206,6
47207,4
47208,6
47209,32
47210,29
47211,39
47214,32
47218,24
47220,26
47224,75
47227,41
47229,12
47230,14
47231,25
47232,99
47233,32
47236,13
47240,73
47242,21
47243,87
47245,16
47247,8
47250,99
47254,12
47256,13
47258,43
47259,12
47266,9
47267,27
47268,16
47269,22
47271,105
47273,57
47275,7
47276,43
47277,88
47278,23
47280,23
47282,97
47283,18
47284,57
47285,76
47286,53
47288,13
47290,54
47291,5
47292,55
47293,8
47295,70
47296,20
47299,48
47301,105
47302,38
47304,7
47307,12
47310,43
47312,103
47314,47
47315,58
47316,3
47318,51
47320,23
47321,19
47323,62
47326,43
47328,14
47332,37
47336,59
47337,19
47340,71
47341,14
47344,43
47345,95377983237
47348,50
47350,24
47353,6
47354,11
47359,71
47360,25
47362,56
47365,11
47371,17
47372,67
47373,25
47374,99
47377,21
47378,11
47381,99
47384,78
47385,20
47386,18
47387,99
47389,25
47391,97
47392,65
47393,20
47394,31
47397,105
47398,12
47400,12
47401,11
47402,55
47404,20
47405,14
47407,8
47408,75
47410,24
47414,25
47415,30
47417,69
47419,8
47420,87
47421,81
47423,86
47425,69
47430,40
47431,68
47434,6
47435,59
47437,17
47442,13
47443,11
47451,75
47454,73
47455,37
47456,33
47457,31
47458,35
47459,23
47462,50
47464,17
47465,22
47468,17
47470,47
47472,31
47473,2
47474,66
47477,3
47478,7
47480,30
47482,3
47483,74
47485,17
47487,12
47493,16
47494,50
47495,18
47497,11
47498,8
47500,6
47502,31
47504,48
47505,26
47507,8
47513,17
47517,99
47518,58
47521,47
47524,55
47526,29
47527,103
47528,63
47529,37
47535,23
47536,50
47538,20
47539,19
47540,22
47547,14
47548,16
47549,33
47551,19
47552,14
47554,76
47557,28
47559,8
47562,11
47563,7
47564,66
47565,36
47566,105
47567,50
47570,51
47571,9
47575,36
47581,12
47582,87
47583,99
47584,39
47585,99
47590,63
47591,101
47593,77
47595,22
47597,9
47601,70
47602,43
47604,50
47607,53
47608,17
47610,18
47612,11
47613,28
47619,55
47620,14
47622,55
47624,21
47628,24
47630,15
47632,92
47638,55
47639,100
47641,13
47643,22
47645,81
47646,9
47647,12
47648,12
47649,14
47652,69
47654,46
47656,61
47658,26
47661,50
47662,69
47667,105
47670,65
47671,85
47672,61
47674,9
47675,69
47677,51
47679,17
47680,61
47681,12
47682,43
47684,105
47687,49
47688,99
47689,55
47692,30
47699,75
47700,11
47701,69
47703,20
47705,101
47707,31
47708,57
47709,15
47710,99
47712,58
47715,61
47716,17
47717,8
47720,63
47721,8
47725,47
47726,53
47727,56
47729,75
47731,16
47733,58
47734,39
47736,5
47737,59
47738,100
47742,6
47744,17
47745,32
47746,9
47748,32
47749,22
47751,97
47754,35
47757,14
47758,66
47759,53
47763,51
47766,47
47767,8
47769,81
47771,75
47772,14
47774,38
47776,41
47777,40
47778,59
47779,41
47780,46
47781,9
47782,16
47785,31
47787,100
47788,9
47790,40
47791,53
47792,100
47793,16
47794,16
47796,37
47799,8
47805,83
47808,88
47809,44
47810,97
47811,16
47812,18
47813,37
47814,26
47815,74
47817,61
47820,26
47821,41
47822,19
47824,19
47825,86
47829,15
47830,41
47836,14
47838,99
47839,21
47840,99
47841,25
47847,36
47849,64
47850,17
47851,11
47852,16
47858,43
47861,73
47864,59
47865,49
47866,21
47870,35
47871,62
47875,99
47876,16
47878,47
47882,24
47883,14
47884,37
47886,94
47888,44
47889,61
47891,63
47892,97
47893,58
47895,53
47896,61
47898,59
47899,23
47903,105
47906,15
47907,25
47911,81
47914,11
47918,81
47919,99
47924,64
47927,52
47929,34
47930,107
47931,18
47932,83
47935,6
47939,5
47940,54
47942,50
47947,4
47948,29
47949,44
47950,19
47954,16
47956,59
47958,15
47963,30
47964,25
47965,30
47969,35
47970,31
47972,24
47975,103
47976,101
47980,103
47982,14
47987,84
47988,25
47991,69
47992,39
47994,50
47997,50
47998,16
48000,54
48002,33
48006,77
48007,45
48008,59
48009,73
48011,97
48012,123
48014,61
48015,57
48016,99
48017,43
48018,99
48020,15
48022,25
48024,30
48025,12
48027,8
48029,44
48033,489658242235
48034,61
48036,8
48040,45
48041,43
48042,7
48044,45
48045,50
48047,15
48048,61
48049,9
48051,58
48052,39
48053,25
48054,37
48055,27
48060,7
48062,66
48063,59
48065,17
48069,97
48071,75
48076,12
48080,21
48082,105
48089,11
48091,56
48092,24
48095,105
48096,53
48097,34
48098,9
48099,34
48101,40
48103,26
48106,37
48107,27
48110,49
48113,38
48116,31
48118,47
48120,17
48121,50
48122,34
48123,99
48124,13
48125,66
48128,17
48129,26
48131,49
48132,18
48133,70
48134,14
48135,4
48144,36
48146,15
48147,99
48148,39
48151,15
48154,41
48155,19
48156,12
48157,61
48160,27
48161,79
48162,13
48167,6
48170,6
48171,53
48173,59
48176,21
48178,75
48183,58
48187,39
48188,21
48189,31
48190,54
48191,105
48192,19
48194,24
48196,23
48199,13
48200,50
48204,64
48207,28
48208,73
48212,4
48213,20
48214,99
48215,57
48217,26
48218,15
48220,30
48222,48
48224,58
48227,61
48228,37
48229,14
48231,93
48232,53
48233,20
48234,99
48235,53
48239,58
48241,13
48242,105
48243,9
48245,23
48246,32
48250,44
48254,87
48255,18
48257,99
48258,68
48261,67
48264,34
48265,27
48266,6
48267,17
48268,9
48271,53
48275,22
48277,39
48281,22
48283,105
48285,99
48286,18
48288,16
48290,18
48291,106
48292,50
48294,21
48295,12
48296,51
48301,70
48302,16
48303,24
48307,93
48311,34
48313,26
48315,86
48318,121
48320,17
48324,12
48326,19
48333,65
48339,25
48340,4
48345,103
48346,41
48350,105
48351,99
48352,39
48354,29
48355,56
48356,52
48358,18
48359,28
48360,8
48363,97
48366,31
48367,25
48368,43
48369,50
48370,22
48371,22
48372,61
48373,47
48376,78
48377,87
48385,43
48387,56
48396,100
48397,4
48398,58
48399,7
48401,20
48403,28
48404,25
48406,9
48407,4
48414,17
48416,20
48420,7
48421,49
48422,67
48426,32
48430,25
48431,22
48432,105
48438,99
48439,73
48443,33
48446,25
48453,3
48456,3
48457,28256095
48459,51
48461,103
48465,51
48466,21
48468,12
48476,43
48480,16
48484,25
48485,8
48491,59
48493,7
48494,9
48498,100
48503,6
48505,105
48506,50
48507,22
48509,45
48513,76
48514,55
48515,44
48516,28
48517,28
48519,43
48521,13
48525,27
48527,52
48528,43
48534,9
48538,44
48540,37
48541,91
48544,63
48548,14
48554,19
48556,16
48558,51
48560,32
48561,22
48565,21
48566,24
48567,7
48569,70
48570,12
48572,65
48573,137
48574,16
48576,23
48578,83
48579,14
48580,9
48581,6
48582,17
48583,27
48584,15
48587,29
48588,65
48589,57
48590,99
48592,19
48593,79
48596,48
48597,29
48604,14
48605,61
48608,50
48611,32
48614,69
48619,71
48620,78
48623,7
48627,31
48629,46
48630,25
48631,20
48637,77
48639,84
48644,75
48648,18
48649,9
48650,68
48651,24
48652,22
48654,78
48657,28
48658,23
48661,97
48662,8
48664,50
48665,28
48666,8
48667,21
48668,24
48669,47
48670,5
48672,34
48674,27
48675,3
48679,51
48680,73
48684,49
48686,21
48687,50
48690,20
48691,22
48694,31
48696,45
48697,64
48699,45
48700,43
48702,27
48705,99
48706,8
48707,14
48710,3
48713,85
48714,100
48716,6
48721,17
48722,8
48724,51
48725,115
48727,31
48731,41
48733,48
48736,50
48737,16
48739,81
48741,41
48742,43
48743,14
48744,17
48745,50
48748,23
48749,67
48751,15
48752,16
48753,9
48754,28
48755,57
48756,51
48757,20
48759,92
48761,99
48765,73
48767,40
48768,68
48769,20
48770,9
48771,92
48773,57
48774,137
48775,78
48780,69
48781,32
48782,45
48783,93
48785,18
48788,19
48790,19
48794,19
48795,29
48797,101
48799,83
48800,6
48802,17
48803,56
48806,21
48807,27
48808,8
48809,20
48813,103
48817,105
48818,48
48819,101
48822,47
48830,45
48833,99
48834,23
48836,66
48838,11
48839,49
48841,54
48847,17
48848,47
48849,56
48850,16
48851,27
48853,58
48854,93
48857,11
48858,43
48859,56
48860,30
48862,43
48866,67
48867,22
48868,31
48869,20
48871,23
48872,20
48873,64
48875,12
48877,23
48879,89
48880,39
48881,17
48884,35
48885,73
48886,38
48889,15
48893,11
48895,51
48897,20
48898,54
48899,55
48902,18
48903,83
48907,28
48909,43
48911,26
48912,55
48915,99
48916,62
48918,50
48919,85
48920,68
48921,6
48922,37
48923,8
48924,21
48927,29
48928,7
48929,34
48933,105
48934,99
48935,14
48936,39
48939,31
48940,81
48943,16
48947,14
48950,19
48956,13
48958,9
48960,15
48962,63
48966,15
48968,61
48969,28
48973,12
48975,66
48977,26
48979,16
48989,47
48990,26
48991,9
48995,29
48996,31
48997,99
48998,12
48999,12
49005,62
49006,59
49008,68
49010,19
49011,47
49012,30
49015,44
49016,81
49018,40
49019,66
49026,19
49027,78806
49028,38
49033,15
49034,26
49036,47
49037,24
49039,50
49041,70
49044,68
49045,15
49047,43
49049,23
49050,5
49051,31
49052,121
49054,20
49055,73
49058,34
49067,67
49069,13
49070,21
49072,56
49076,34
49081,51
49083,31
49084,24
49085,105
49086,79
49090,17
49093,48
49094,13
49098,15
49099,20
49100,3
49101,33
49102,99
49103,91
49106,18
49107,36
49108,45
49113,37
49115,43
49116,62
49117,48
49118,5
49120,40
49121,6
49124,43
49126,105
49127,5
49129,56
49131,31
49133,7
49135,33
49140,29
49141,28
49144,27
49147,7
49149,29
49157,124188986209
49158,26
49160,11
49162,26
49165,14
49167,7
49170,4
49171,95
49172,58
49174,14
49175,14
49176,61
49178,43
49179,5
49180,19
49181,9
49182,1176896
49184,34
49186,75
49187,34
49188,46
49190,45
49196,105
49197,48
49198,28
49204,19
49208,43
49209,12
49211,105
49213,36
49216,21
49217,65
49218,19
49220,100
49221,26
49222,17
49223,48
49225,56
49226,58
49228,14
49231,3
49232,24
49235,41
49236,36
49237,99
49239,23
49240,14
49241,32
49243,14
49244,63
49247,92
49249,45
49252,99
49254,17
49255,52
49258,11
49259,50
49261,17
49264,11
49265,9
49266,18
49271,32
49272,16
49273,91
49275,56
49277,55
49279,99
49280,61
49281,54
49282,76
49283,37
49285,15
49289,34
49290,38
49291,37
49292,61
49293,62
49295,43
49296,8
49301,11
49303,39
49304,8
49305,73
49306,8
49307,53
49309,14
49311,3
49312,61
49313,64
49315,19
49320,78
49321,18
49322,41
49325,9
49326,18
49327,44
49328,43
49331,4
49333,27
49337,28
49338,50
49340,55
49341,99
49346,13
49348,51
49350,12
49351,96
49352,81
49355,8
49356,20
49361,53
49368,55
49370,6
49372,34
49373,9
49378,99
49381,54
49382,12
49383,52
49384,99
49386,59
49387,30
49388,7
49393,23
49395,16
49396,99
49398,15
49403,9
49406,6
49407,20
49408,41
49409,59
49410,19
49411,5
49414,18
49415,31
49419,23
49420,39
49421,69
49423,49
49424,32
49427,12
49428,66
49429,25
49430,4
49431,8
49432,12
49434,24
49435,7
49438,75
49439,83
49441,50
49442,50
49445,27
49446,13
49454,23
49455,49
49456,49
49460,12
49461,100
49463,18
49468,29
49470,92
49472,9
49473,32
49478,35
49479,22
49481,44
49483,35
49486,22
49487,75
49488,61
49489,53
49490,26
49494,1343495
49496,109
49498,38
49499,66
49500,51
49502,50
49504,12
49505,56
49506,34
49509,45
49511,45
49512,39
49514,53
49519,99
49520,110
49521,9
49522,107
49524,20
49526,27
49527,19
49531,20
49533,7
49534,48
49536,59
49537,73
49538,32
49540,22
49542,64
49545,53
49547,57
49548,51
49549,31
49551,47
49553,40
49555,24
49557,28
49558,7
49559,103
49560,92
49562,69
49563,43
49565,39
49566,50
49568,28
49574,69
49576,28
49580,56
49583,18
49584,12
49586,105
49592,15
49593,63
49596,4
49599,-52439613115
49602,11
49603,43
49606,70
49607,91
49612,19
49613,9
49614,16
49616,11
49617,16
49618,63
49621,38
49624,64
49625,49
49626,105
49628,7
49638,91
49640,21
49641,75
49643,53
49644,5
49649,35
49651,59
49652,57
49653,13
49655,44
49658,11
49659,67
49660,39
49661,103
49664,16
49669,109
49671,20
49673,61
49674,81
49675,28
49676,31
49679,27
49680,15
49682,23
49683,99
49684,41
49687,22
49689,25
49690,81
49691,35
49692,20
49693,14
49695,16
49696,43
49697,16
49698,18
49699,33
49700,6
49702,53
49704,32
49706,73
49708,103
49709,40
49710,61
49712,64
49713,57
49714,30
49715,61
49718,65
49721,13
49723,33
49725,48
49726,49
49728,16
49735,21
49736,56
49737,27
49741,3
49742,25
49744,28
49746,20
49748,6
49749,18
49750,67
49752,17
49754,55
49761,15
49762,43
49765,12
49767,21
49768,38
49771,8
49773,81
49776,24
49778,21
49780,35
49782,53
49784,34
49785,33
49788,23
49789,74
49790,23
49791,33
49793,35
49795,56
49796,99
49799,27
49800,18
49801,55
49802,55
49803,46
49805,28
49807,64
49809,47
49810,29
49816,34
49817,23
49818,69
49820,20
49825,14
49827,5
49829,11
49831,20
49832,70
49833,24
49834,14
49835,36
49838,14
49840,20
49843,28
49844,17
49845,99
49846,37
49847,83
49848,13
49853,25
49855,54
49857,43
49858,61
49863,71
49866,5
49872,81
49877,28
49878,97
49879,99
49880,22
49881,41
49883,97
49888,53
49890,6
49891,13
49892,26
49893,18
49894,105
49898,36
49899,105
49901,97
49902,121
49904,73
49905,20
49907,64
49911,50
49913,12
49914,19
49915,48
49916,46
49918,16
49922,64
49924,99
49928,53
49931,24
49933,35
49935,32
49939,16
49940,13
49941,99
49943,76
49944,87
49945,62
49946,64
49947,28
49950,15
49955,20
49956,11
49957,33
49960,20
49963,14
49969,78
49973,43
49978,30
49982,53
49983,47
49985,46
49987,45
49991,49
49993,3
49994,30
49996,14
49997,23
49999,17
50000,33
50001,56
50002,54
50004,6
50005,19
50006,105
50008,99
50010,6
50015,62
50016,51
50019,76
50020,17
50021,105
50022,58
50024,35
50025,30
50026,20
50028,17
50029,35
50031,15
50033,11
50035,22
50037,9
50039,21
50040,4
50041,65
50042,58
50043,31
50044,11
50046,58
50047,43
50048,46
50049,105
50052,9
50053,73
50056,24
50058,24
50060,40
50061,73
50062,928400
50069,28085
50070,18
50073,6
50079,37
50081,13
50082,21
50083,55
50085,22
50090,31
50094,38
50097,5
50104,13
50110,40
50114,85
50118,25
50120,18
50123,18
50124,8
50125,591188
50127,9
50128,7
50129,20
50132,12
50136,8
50137,38
50140,55
50141,17
50143,15
50144,21
50146,39
50147,47
50149,12
50150,50
50151,45
50154,65
50158,27
50159,54
50160,30
50162,18
50164,7
50165,6
50167,11
50169,55
50174,15
50175,6
50176,61
50177,12
50181,68
50182,74
50184,22
50187,18
50188,4
50189,20
50190,14
50192,26
50193,43
50194,74
50195,35
50197,73
50198,39
50200,100
50203,58
50205,15
50208,12
50209,58
50210,41
50211,47
50214,50
50217,17
50221,19
50222,20
50224,32
50228,14
50231,18
50232,7
50233,76
50235,49
50236,100
50238,14
50239,105
50241,61
50242,70
50243,105
50245,41
50247,19
50249,40
50250,50
50251,7
50252,18
50253,8
50256,37
50257,55
50258,63
50261,53
50262,99
50264,43
50265,28
50267,50
50268,12
50269,37
50271,48
50272,4
50275,58
50276,49
50277,37
50279,105
50280,20
50282,19
50286,22
50289,39
50291,9
50292,21
50293,40
50295,4
50299,6
50300,23
50304,56
50308,22
50309,44
50312,50
50314,20
50316,63
50320,37
50323,13
50327,27
50328,16
50329,21
50331,58
50333,87
50335,22
50337,14
50338,8
50340,33
50343,73
50344,9
50346,9
50347,26
50348,31
50349,19
50352,26
50354,67
50355,21
50356,7
50358,49
50361,94
50362,18
50364,25
50367,4
50371,37
50374,4
50375,63
50376,22
50377,40
50379,12
50382,24
50384,35
50388,106
50389,105
50390,20
50391,50
50392,36
50393,61
50394,4
50396,9
50399,67
50402,14
50406,17
50407,40
50408,31
50413,35
50414,105
50420,24
50423,55
50424,28
50426,63
50427,49
50428,18
50429,53
50430,51
50431,29
50434,40
50436,11
50440,21
50441,24
50442,99
50443,66
50448,20
50451,63
50454,13
50455,4
50457,36
50459,15
50462,22
50464,43
50465,6
50467,19
50468,32
50469,97
50470,59
50471,18
50475,69
50476,17
50477,31
50479,50
50480,39
50481,63
50483,35
50484,54
50485,44
50487,61
50492,16
50496,86
50497,25
50499,26
50500,52
50504,82
50505,6
50507,61
50508,13
50512,28
50515,103
50517,5
50518,30
50519,20
50521,9
50524,39
50526,121
50528,29
50530,48
50531,63
50532,86
50533,70
50535,59
50539,164406
50540,53
50541,97
50544,99
50545,15
50546,16
50547,58
50548,20
50549,17
50551,41
50555,31
50556,16
50557,56
50558,4
50559,56
50560,44
50562,58
50563,56
50565,43
50566,22
50568,105
50570,31
50572,36
50574,22
50575,61
50576,14
50577,43
50579,48
50581,16
50582,71
50587,55
50590,99
50593,58
50594,25
50596,53
50598,24
50599,38
50600,57
50601,8
50603,3
50604,40
50605,24
50607,12
50609,81
50610,18
50611,63
50613,87
50615,17
50617,48
50622,29
50624,12
50625,8
50626,58
50628,20
50629,15
50630,53
50632,17
50634,43
50635,70
50639,36
50642,74
50644,17
50645,9
50647,21
50648,56
50650,27
50652,37
50653,30
50655,27
50656,29
50658,11
50660,30
50661,47
50662,7
50664,45
50666,18
50677,12
50683,6
50684,26
50691,26
50692,44
50694,32
50699,19
50700,47
50701,35
50702,21
50703,99
50704,32
50706,17
50707,97
50713,32
50714,18
50721,69
50726,49
50727,99
50729,51
50732,73
50733,55
50736,4
50737,41
50742,29
50743,31
50744,24
50745,5
50746,45
50750,32
50754,50
50757,29
50759,6
50760,73
50762,56
50766,54
50767,23
50768,43
50769,61
50771,29
50772,7
50773,83
50775,56
50776,9
50778,56
50780,18
50781,36
50782,27
50784,45
50785,44
50786,16
50791,28
50792,54
50794,23
50796,99
50797,46
50798,70
50799,83
50800,92
50801,99
50804,40
50805,23
50806,2165825
50808,99
50812,43
50821,24
50824,50
50825,50
50826,12
50827,83
50830,55
50832,23
50834,99
50835,105
50836,69
50838,22
50839,30
50841,45
50843,56
50845,55
50848,81
50851,73
50853,69
50854,53
50855,6
50857,47
50858,32
50861,59
50862,47
50865,40
50867,27
50869,9
50872,85
50873,34
50874,38
50876,14
50877,12
50878,7
50883,70
50885,28
50886,19
50887,47
50888,11
50892,21
50894,55
50896,4
50898,20
50899,5902675
50902,11
50903,38
50905,71
50907,30
50908,53
50910,53
50911,9
50918,30
50919,75
50922,100
50923,19
50924,21
50925,7
50927,30
50931,65
50936,7
50937,35
50938,19
50940,78
50941,30
50943,99
50945,40
50946,15
50947,49
50950,22
50951,14
50952,93
50953,11
50955,44
50959,41
50961,19
50964,25
50965,46
50967,37
50969,68
50970,99
50975,12
50978,7
50979,30
50984,105
50986,40
50991,12
50997,30
51000,43
51004,9
51006,45
51008,44
51009,61
51010,24
51013,76
51015,51
51016,52
51023,5
51024,44
51028,43
51030,7
51032,22
51033,23
51037,12
51041,79
51045,43
51047,62
51049,43
51050,12
51052,54
51053,50
51055,15
51056,105
51057,46
51060,97
51061,19
51062,18
51063,8
51064,44
51068,46
51071,83
51074,18
51075,99
51077,30
51078,11
51079,99
51082,45
51083,21
51084,41
51085,3
51086,45
51089,6
51090,19
51093,47
51095,35
51096,105
51100,99
51101,20
51102,27
51103,45
51104,22
51110,70
51111,32
51112,14
51114,45
51122,75
51125,18
51127,58
51128,56
51132,31
51134,37
51136,19
51137,23
51138,56
51143,81
51145,16
51146,13
51147,17
51148,53
51149,32
51151,8
51152,3
51153,86
51154,50
51156,38
51162,39
51163,37
51164,29
51170,13
51173,50
51176,38
51178,28
51185,7
51186,65
51187,71
51189,32
51190,7199096
51191,12
51192,59
51193,35
51196,45
51197,2
51198,51
51199,99
51201,99
51202,32
51209,49
51211,11
51214,64
51217,30
51218,28
51221,25
51224,16
51225,105
51226,48
51232,15
51235,40
51236,31
51237,27
51240,69
51241,45
51242,51
51245,41
51249,18
51250,12
51251,51
51252,105
51256,63
51258,76
51259,21
51260,54
51261,17
51262,91
51264,62
51265,55
51266,17
51267,24
51268,46
51273,16
51274,49
51275,11
51276,17
51277,12
51280,105
51281,15
51282,78
51283,8
51288,37
51289,52
51291,49
51294,61
51295,9
51299,32
51300,54
51301,28
51307,17
51310,16
51314,29
51315,105
51316,36
51319,99
51321,74
51324,16
51325,5
51326,76
51328,53
51329,15
51330,44
51331,58
51333,13
51334,40
51335,25
51336,71
51337,74
51338,136
51339,58
51340,37
51341,73
51342,36
51344,89
51346,105
51348,105
51349,31
51350,28
51352,16
51353,19
51354,57
51355,69
51357,56
51360,20
51361,69
51362,62
51367,25
51368,105
51371,17
51374,78
51375,15
51376,7
51378,52
51382,39
51383,38
51395,33
51399,21
51401,31
51404,51
51406,43
51407,41
51408,29
51410,7
51411,32
51412,5
51413,105
51415,41
51416,28
51418,39
51424,14
51426,7
51427,66
51429,37
51430,23
51432,43
51433,64
51434,85
51442,23
51444,59
51445,24
51446,24
51447,19
51449,54
51450,58
51451,77
51453,48
51456,26
51457,22
51458,7
51461,29
51462,87
51463,54
51468,25
51469,29
51471,105
51473,37
51474,38
51476,103
51479,54
51480,70
51481,31
51484,17
51485,21
51488,61
51489,16
51490,99
51493,15
51494,5
51495,17
51496,69
51498,61
51500,43
51501,101
51504,67
51507,40
51509,97
51512,54
51513,93
51515,66
51516,3
51518,6
51519,24
51522,34
51523,45
51525,12
51528,24
51529,24
51530,14
51534,6
51536,50
51537,50
51538,29
51543,25
51544,54
51546,7
51547,57
51548,25
51551,105
51554,71
51555,41
51556,39
51559,21
51560,43
51562,83
51564,24
51565,6
51567,47
51568,31
51570,43
51572,43
51578,59
51579,50
51580,105
51581,71
51583,38
51584,66
51585,494889084
51588,14
51589,13
51592,32
51593,9
51594,59
51596,75
51599,19
51603,25
51604,55
51605,36
51606,68
51607,15
51611,48
51613,70
51614,61
51615,23
51616,40
51617,48
51618,29
51619,40
51622,28
51625,105
51626,4
51628,20
51629,20
51631,57
51632,6
51634,16
51635,31
51638,46
51639,77
51641,16
51642,55
51644,46
51645,28
51646,59
51648,16
51650,11
51653,61
51654,24
51655,34
51656,23
51657,5
51660,78
51661,15
51662,39
51663,44
51664,52
51665,40
51667,2
51668,28
51669,47
51670,56
51671,30
51673,56
51674,15
51675,20
51677,34
51678,20
51679,46
51680,19
51681,73
51683,64
51684,29
51685,22
51687,71
51690,23
51694,26
51696,21
51698,101
51703,49
51704,16
51705,68
51706,62
51710,50
51713,30
51715,13
51717,25
51720,69
51721,61
51722,6
51724,22
51726,73
51728,66
51731,20
51732,67
51735,57
51736,39
51741,67
51742,86
51743,99
51744,20
51745,56
51750,21
51754,34
51757,69
51760,27
51762,78
51766,27
51767,13
51768,96
51769,105
51771,25
51775,32
51777,13
51778,19
51779,13
51780,57
51782,87
51783,54
51784,32
51785,12
51787,17
51791,24
51792,99
51793,100
51794,66
51796,27
51797,4
51798,99
51799,17
51807,43
51808,5
51809,73
51812,50
51816,96
51819,64
51820,106
51822,9
51825,21
51826,66
51827,21
51828,46
51829,53
51830,86
51833,49
51838,58
51839,81
51842,15
51844,36
51845,105
51846,20
51849,62
51850,16
51851,19
51852,29
51855,99
51856,99
