Id,Last
76957,1
76959,465
76960,1
76964,350
76965,3
76969,2147483648
76970,1
76973,1
76976,1
76977,1
76980,1
76981,1
76982,91
76984,3181
76986,6
76988,1
76990,16
76993,821
76994,1
76997,1
76999,117649
77000,1
77002,8
77005,1
77006,1
77007,1
77009,43
77010,1
77011,2
77013,1376256
77016,2333521433367183360
77018,1
77020,1
77022,100
77023,887
77027,1
77029,291
77031,220
77032,1
77033,349
77034,1
77035,30667074293500968960
77037,7079
77040,109530094869795600
77046,73
77054,707
77055,1
77058,12112
77059,1
77060,129
77064,1
77067,0
77069,1
77070,11
77071,1
77073,19424
77074,266110
77075,1
77078,1
77080,2744
77081,1
77082,1
77086,87406
77087,47
77088,1
77093,12
77094,3533
77095,23465987
77102,1208925819614629174706176
77103,106
77104,1
77106,1
77107,206
77110,1
77112,1
77113,1
77116,44
77118,1
77120,1
77121,84
77122,1
77127,1
77134,1359
77135,1
77136,1
77138,24
77142,1
77143,1
77145,32000
77146,3456
77150,11256
77152,84
77153,1
77154,1429
77155,2
77159,1
77162,8
77164,1
77167,3416454622906709
77170,1
77171,1
77174,1
77175,529
77176,167
77177,2351
77180,1
77182,877
77183,1
77185,56316
77186,5
77187,1
77188,1
77189,1
77190,27
77192,4
77193,37217
77194,1
77196,1
77197,39406
77198,1
77199,11
77201,1
77203,6
77206,1
77207,1
77208,3
77209,89
77212,1
77214,1
77215,7549
77218,5121
77220,680564733841876926926749214863536422912
77221,1
77222,188
77225,1
77228,38
77231,286
77232,103
77234,5
77235,2
77237,1
77240,123456789123456784
77241,1
77242,1982464
77243,21
77251,1
77252,1
77253,64
77254,853
77255,1
77256,1
77258,0
77259,0
77261,1
77262,1
77265,1
77266,1
77269,0
77272,2187
77274,8
77275,1
77278,1
77282,77
77283,174760
77293,1
77296,5167
77302,14502
77303,14281
77305,1
77306,0
77308,11877702
77309,9200
77311,1
77312,2
77313,1
77315,541
77316,1
77317,1
77318,1
77319,1
77320,1
77323,1
77327,8
77329,1
77330,1
77332,7
77335,1
77338,50
77339,1
77342,1
77344,1
77345,1601
77346,1
77347,16127
77352,1
77358,0
77363,1
77364,326
77368,116
77369,93
77370,1
77375,126443
77376,16944503814015856
77377,2462
77380,4
77383,1
77384,1
77385,1
77387,74
77388,375449162169269151072256
77390,1
77391,1
77395,18
77398,0
77401,1
77403,1
77404,1
77406,1
77408,1
77409,1
77411,1
77412,20
77417,6290
77419,1
77421,672
77423,1
77424,2848841
77425,76769
77427,1
77428,1287
77433,360
77434,1
77435,1
77438,2500
77440,1
77441,7
77442,1
77445,771923890744731
77446,1
77447,1
77449,1
77450,290
77452,5
77453,1
77454,12009
77455,1
77456,18
77457,1
77459,1
77460,4999
77461,52451256
77464,1381
77465,549754765312
77467,145
77468,169633
77469,0
77474,1
77481,12
77482,1
77486,1
77487,1
77492,197
77493,1
77494,576650390625
77496,73
77497,1
77498,1
77501,223
77502,1
77504,0
77506,5
77507,58
77509,829
77511,1
77514,175921860444160
77515,1
77517,23
77518,61
77520,1
77522,2850174
77523,131771
77524,4
77525,4
77526,1
77527,1
77529,1974
77532,1
77533,1
77535,1945
77536,11538
77541,1
77544,8
77552,1
77556,1
77557,326
77558,218
77559,1
77560,1
77561,725
77562,44
77564,1
77565,15624
77570,1
77572,2
77574,1
77578,1
77579,11715
77581,1266
77584,3
77586,1247
77587,1
77588,1
77589,0
77592,1
77594,1
77595,576
77597,156
77598,4
77599,30
77600,1
77601,379
77604,1954
77605,1
77607,1
77609,1
77610,1
77613,100000004416539536
77614,1
77615,17616
77616,197148
77617,1
77618,1
77620,1
77621,44323
77622,65
77623,44171
77624,393
77625,1
77626,6
77629,1
77630,1
77633,1
77634,524172
77636,1
77638,1
77642,57
77643,4
77644,1
77646,3
77647,1
77648,10161
77651,1987
77655,1
77658,175
77661,1
77663,154744841157936768
77665,1
77666,16384
77671,1
77672,1
77673,1
77675,1
77676,1
77677,252
77678,1
77681,79
77683,4620
77686,473203
77688,1
77689,3559971156
77690,-234
77692,1
77693,1297036692682702848
77696,1
77700,444
77703,8
77704,34320
77705,0
77707,1
77709,6
77714,1
77716,1
77718,17
77719,23
77722,1
77724,591286729879
77728,1
77733,9001
77735,18
77736,0
77738,1
77739,629856
77740,1
77743,100000000000000000
77744,13
77745,4
77746,1
77747,52704
77749,107584
77757,1081
77761,197
77764,1
77765,1
77766,2048
77767,109
77768,406
77769,1
77770,599
77773,979
77780,135
77781,32
77782,1
77784,786
77787,5
77790,696
77794,-25773
77795,1
77797,10112
77800,2401
77801,7
77802,31449600
77804,1
77808,265
77809,1
77810,1
77811,1
77815,1
77816,473
77817,0
77821,375
77823,433
77825,299
77826,1
77827,1
77828,293265
77831,4
77832,1
77839,1
77840,35357670
77841,2752
77842,1
77846,504
77847,2043431891
77848,1
77850,465
77852,1
77856,1
77858,1
77859,1
77860,1080
77861,1
77862,2
77865,0
77866,45905
77867,54486432000
77870,54
77871,1
77875,2819
77877,1
77882,118
77885,1
77886,16688
77887,1
77892,35
77895,1
77896,65532
77899,563
77903,656
77904,190464
77907,1
77911,1
77912,1
77915,1
77917,16096
77918,1
77920,3
77924,13435423580389583618048
77925,18
77927,1
77928,1
77931,1
77932,0
77935,1
77938,1
77943,1
77947,1
77948,9
77950,1
77951,1
77953,20
77954,1
77955,5437
77960,1
77962,1
77963,0
77965,1
77966,41
77967,17921
77968,478
77971,1168513
77972,3
77976,269
77978,863
77989,1
77990,105549
77991,4290
77992,2
77993,272
77995,12033
77997,94
77998,1
77999,0
78002,1
78003,3072
78005,1
78006,1
78011,23
78012,98808
78013,1
78016,16754
78018,677707776
78020,1
78021,3727
78022,21571
78024,1
78026,1
78028,1
78032,1
78034,193
78036,273
78038,1
78039,1
78041,688
78043,324
78044,1
78049,5
78050,1
78051,1
78054,1
78055,1
78056,433
78057,1
78059,556
78060,1
78064,1
78066,1
78067,1
78070,1100101
78072,1
78075,26
78076,1
78078,4
78079,1
78084,1
78086,553
78094,109
78096,2
78097,129
78098,1
78099,320
78103,1
78106,0
78107,1
78108,1
78109,4643
78110,58343359313568
78112,1
78121,16620
78122,1
78125,1
78126,1
78127,1
78132,1
78133,1
78135,1
78136,4096
78137,103
78145,3464
78146,1
78148,190
78149,1
78150,75
78153,1424
78157,420
78158,1
78159,2546099
78161,1
78162,1
78163,14177
78166,1393939
78169,529
78174,505
78177,16
78178,1
78179,126
78180,1015
78182,57
78183,2539
78184,2642
78186,600
78188,6
78189,1933
78190,160
78191,1151
78193,1
78194,1
78198,1
78199,1
78201,1
78204,58871586708267912
78205,1
78207,167
78208,1
78209,1
78213,360
78215,1
78217,1232
78219,0
78225,1
78229,3250
78231,1
78232,100577
78233,1
78239,1
78240,325
78241,71
78244,11
78245,1061
78246,379
78248,1
78251,79
78253,1567
78256,1
78257,1
78259,46
78260,12192
78263,3
78264,0
78265,4
78266,1
78267,405
78271,255476698618765882748114870365847552
78272,1
78273,48
78274,1
78275,1
78276,1051745
78278,1101
78281,1
78283,384
78284,1
78286,31253
78289,2513
78290,153
78294,23
78297,1
78298,1
78300,1
78302,1
78303,852226929923929339113492889731072
78305,281474976710656
78306,189
78308,82
78309,1
78310,1
78311,1
78312,30
78313,9
78315,8480
78317,1
78321,1
78323,83449
78324,1
78325,1
78326,1
78329,1
78333,80598
78337,5
78338,1
78339,1
78340,1
78341,545
78342,18
78343,1
78347,1
78348,262144
78349,2
78350,3
78355,1
78356,1
78360,2601092
78361,1
78363,1
78364,1657
78366,176319474366
78368,9
78369,7
78372,1
78373,1
78374,169
78375,1
78376,82
78377,6661
78379,87
78381,3389
78384,18144
78385,1229
78387,1
78389,1
78391,83833
78393,1
78397,1
78399,9
78401,1
78403,1
78404,9739
78406,83
78408,686353797976
78409,24504480
78410,1
78413,73
78414,1
78416,2
78418,45
78421,-757400
78424,8515157028618240000
78426,504
78427,1
78428,15
78429,33984
78431,1
78435,1
78438,0
78439,1
78441,631
78444,14
78445,228448504
78450,3
78452,7
78453,1
78455,386
78461,1
78464,6
78465,3
78466,221
78467,57
78469,1
78470,33
78472,10248
78474,20147
78478,29
78479,333
78480,156
78483,653
78484,121
78485,1
78486,12
78487,36
78489,1744
78490,3201
78493,67
78497,729
78499,2608
78500,1
78502,929
78504,1
78505,3296
78509,0
78514,1
78515,19932
78518,1
78520,353
78521,1
78522,62405998006614
78523,8
78525,22
78528,9803
78532,1
78534,3
78536,7777
78537,1
78542,557
78544,152587890625
78545,1
78546,801
78547,0
78549,57
78551,1
78553,200
78554,5851
78557,1
78558,1
78559,101
78563,1
78565,45
78567,0
78569,235
78571,240
78575,1
78577,1
78579,1
78581,9887
78582,167481
78583,1
78584,967
78585,1
78586,8748
78587,1
78590,1
78593,190
78596,143
78597,46364
78603,5
78606,1
78608,1
78610,493
78613,1
78614,2048
78615,40
78616,1583
78618,1
78619,293
78620,50
78623,96554580862222869725184
78626,55
78627,1
78629,1
78631,1
78632,1
78633,1
78634,10807
78636,1
78637,118872
78639,340
78641,1
78642,1
78643,1
78644,1
78646,1
78647,1
78648,395
78654,119
78658,57
78660,1
78663,148
78666,340282366920938463463374607431768211456
78668,4
78669,1
78673,1
78679,46879
78680,117
78682,1
78683,510287
78684,1
78690,253
78692,110400
78696,1
78699,1
78700,67
78702,1
78703,1
78704,1
78705,1
78706,6
78707,6290
78712,85
78713,1
78715,1
78717,1
78718,0
78719,16777213
78721,165619
78725,22457
78728,290
78730,49
78731,569
78734,120050
78738,124
78739,0
78740,1
78741,1
78742,1
78744,1
78745,50
78746,116
78747,1
78752,6
78756,137
78759,1
78761,2150
78763,1
78764,1
78773,9007199254740992
78774,1
78775,74
78777,1
78778,3923980431021
78780,1439
78782,443365544448
78783,52
78789,1
78790,98052864809232
78791,0
78792,30616751
78800,10561
78801,53216978
78802,30
78806,1
78807,3273480400
78809,99
78815,1
78817,1
78818,97
78819,113
78822,175560
78823,1310257
78825,29929
78826,0
78834,66636
78836,131527051677175
78837,1044
78840,1
78841,1
78844,7517
78847,1
78848,20736
78849,1952
78850,1
78852,1
78854,1
78855,4444
78858,32
78859,1
78860,1
78861,414644
78863,111
78867,1
78869,5
78870,398
78871,373
78875,6
78877,1
78879,312500000
78880,1
78882,1
78888,1
78893,5
78894,1
78895,1
78896,4928
78898,1
78900,1
78903,3851
78904,1
78906,1
78908,1
78912,6
78916,669
78917,1
78918,1
78919,2311
78922,25
78923,7
78925,3
78926,1
78927,1
78928,1
78929,1
78931,190
78932,1
78935,0
78937,1
78938,377
78939,1
78940,9
78941,49369
78942,1
78952,1
78953,1
78954,40920
78955,1
78956,6080
78959,8
78961,126
78963,9
78964,5005
78965,1
78966,14
78967,1
78970,475
78971,190
78972,100
78973,1
78974,57
78975,1
78976,0
78977,96
78978,1613
78979,1
78984,1
78986,37
78988,5
78989,74
78991,1
78995,3541
78996,4
78998,12437
78999,1
79000,23
79002,0
79003,2
79005,1
79007,593
79008,3
79010,1
79012,131
79014,1
79017,1
79021,6
79022,93289
79023,9223372036854775808
79027,1
79028,1
79029,1
79030,1
79032,1
79033,2487
79034,173
79035,27277
79038,1
79040,17
79043,1
79044,181
79045,1
79046,3139
79049,1
79050,1
79051,1
79052,1
79053,167
79054,163
79058,1
79060,1
79066,1
79068,1728
79069,8
79071,3
79072,14683
79075,25920
79076,1
79080,61
79081,125
79083,1
79084,1
79085,3
79086,89116503268220590882816
79088,1
79089,64
79090,125
79091,1
79092,54001
79093,1
79094,1
79095,1
79096,0
79097,76
79099,1
79100,2
79102,398
79105,5
79108,4225
79109,7121453984059539456
79111,1152
79113,3486
79114,1
79119,1
79120,79
79121,27
79122,240
79124,1
79126,1
79129,807
79130,8
79131,1
79134,1
79135,1
79137,2688
79138,1
79139,1
79140,153
79144,203562
79145,74
79146,1
79147,1
79149,1
79153,0
79154,5766152219975951422585053658568044090305858893090533287384842240
79155,7
79156,5
79157,122224
79159,1026
79161,1
79163,8832
79164,1999999999999
79165,238
79166,1
79167,1
79168,1135234789728
79170,71
79172,1
79176,1
79178,1
79181,199
79182,1
79183,21
79184,1
79187,1
79192,1
79194,3456
79195,4
79199,1
79200,0
79203,1043401
79206,1
79209,1
79210,2
79212,1
79215,1
79217,1
79218,131807699
79221,12
79222,362880
79223,1
79227,1
79228,68
79229,1
79230,123
79231,19131876
79233,5419
79234,95
79235,2914140
79236,1
79239,1
79240,0
79242,38
79243,260
79244,1
79245,19683
79246,8
79247,85
79249,619
79250,1
79255,246
79256,1
79262,619
79264,28
79267,3
79270,-12133359132082172
79271,1
79274,0
79275,163
79276,185
79277,23
79278,1
79279,17136
79282,0
79283,97
79284,16187
79287,1
79288,245
79291,13
79292,476
79296,2909
79297,1
79298,2048
79299,1668
79300,1
79302,1782225
79303,1
79304,651
79307,13008
79308,1
79309,899
79313,12
79314,305
79315,1
79316,1
79319,5
79320,4358600
79325,1
79327,4092
79328,121393
79330,1
79332,2220
79336,2025
79338,1
79340,1
79341,12143424606
79343,1
79344,1
79348,255253
79349,1
79352,1
79355,1459
79356,405
79362,1
79365,11
79366,37737
79367,373
79368,280840
79369,1151
79370,4420
79373,1
79379,1
79381,1
79383,256
79384,4447
79385,1
79386,1
79391,1
79394,1
79396,1
79398,4
79399,1
79400,21
79401,8
79403,656
79404,1289
79408,1
79409,19
79410,37
79412,12
79413,1
79417,2
79419,1
79420,1011
79423,98304
79425,117
79429,540
79434,1
79435,1
79437,0
79443,37026
79444,107
79445,1
79446,3
79455,1
79458,1
79461,1
79464,1
79465,36
79466,14
79467,11311
79468,0
79470,1
79471,1
79472,7776
79474,84
79475,1
79476,2018
79477,213393180
79480,341
79481,0
79483,7
79484,1
79485,28
79488,0
79490,46912496118443
79491,1
79492,1
79493,1
79495,16
79496,1
79497,1
79498,1287
79499,3010936384
79501,2
79503,1
79504,4
79505,5
79506,1
79511,1
79512,41
79513,92
79516,61651128
79517,1081
79521,1
79522,1307
79524,107
79526,8
79527,1
79528,1
79530,9
79536,270
79538,7624
79539,4320
79540,145
79544,1
79545,1
79546,37
79547,3999988000008999936
79548,1
79551,1
79556,1847
79563,4
79564,153
79565,2593
79566,1
79568,1
79571,2730
79573,1
79574,1
79577,1
79583,7883
79587,1
79589,64
79590,1
79591,1
79596,1226
79597,5
79600,3674889
79603,1
79604,1
79609,24
79611,1331363033001
79612,9
79615,1
79616,51
79619,1
79620,1
79621,1
79623,1361
79625,1
79630,1
79633,1
79634,504
79636,397
79637,53
79638,1
79639,1072
79640,13
79641,7104
79642,151476660579404152832
79643,3739
79644,22226
79645,1
79647,1512
79649,8335775831236199424
79650,1
79653,1
79654,1
79657,0
79659,1645
79660,1
79661,1
79662,18
79669,0
79672,1
79674,1703
79676,82096368
79678,1
79680,0
79681,1
79683,1
79687,1
79692,23040
79693,2
79695,1
79696,29144
79698,1
79699,1
79700,74
79701,367
79702,0
79703,40
79704,12132164
79705,714777
79706,1
79707,2833
79708,1
79710,1
79715,1
79718,1
79721,1
79722,0
79723,1
79725,1
79726,49008960
79728,887
79731,601
79732,1
79737,3
79739,1
79740,8888
79743,1
79744,1
79750,1
79751,1847
79752,1
79753,4
79755,809
79759,15619
79762,4
79764,1
79765,1
79766,1
79768,20
79769,10485671
79771,1
79773,232
79778,1
79779,790
79780,100000
79788,1
79789,1
79790,1
79791,1
79792,1
79793,0
79796,61755277180649221390336
79797,67
79798,226
79799,256
79800,4084081
79802,1
79804,1
79806,1187
79808,1
79810,117
79811,563
79812,2333521433367183360
79814,22
79816,1
79821,1
79822,1
79824,1
79825,1
79829,283
79831,2102
79832,3055
79834,1
79841,1
79844,36
79845,827
79847,123
79850,9
79853,1
79854,1
79856,1
79857,1
79858,14
79860,1
79863,1
79866,2441406250
79868,678223072849
79870,66
79872,1
79874,1
79876,26533211918040
79877,0
79878,1
79880,1
79882,1
79884,1
79886,181
79887,1
79889,1
79890,1
79894,1
79895,1
79898,1
79900,47053
79901,1
79902,2
79903,1
79908,10240
79909,219060189739591200
79910,33362176
79914,8
79916,1
79921,1
79922,1
79923,326
79924,1
79925,11
79926,1
79929,1
79930,1
79932,1
79933,1
79934,1661
79936,54
79940,1
79941,1
79942,554
79944,21
79948,1
79953,420
79954,555
79959,10469428612
79960,7
79961,432
79962,9
79963,1
79964,0
79966,1
79967,1
79968,112
79970,12416
79971,97
79972,727646448874213343232
79975,26
79977,1
79978,1
79980,1
79981,13824739
79982,1
79983,1913
79984,1
79986,2659
79990,1
79998,1
79999,5570645
80000,4
80003,0
80006,599074576
80007,1
80008,401
80009,1
80010,1
80011,1
80012,3361
80015,1
80017,605
80018,519
80021,18607359075661
80025,126
80027,1
80029,8
80031,1
80033,1
80036,8355847987373669376
80037,990
80038,0
80040,1
80041,3072
80042,1
80043,605
80045,1
80046,1
80048,5660878804669082860831899648
80050,134217728
80053,12281
80057,2722189979
80058,1
80059,41
80061,7
80062,3
80064,1
80066,11373
80067,1
80070,13
80071,254
80072,1
80076,1
80077,97
80078,1
80079,1013
80083,1
80088,1
80090,3
80092,9600
80095,1
80097,1
80101,16522145640
80102,34
80103,15346786
80106,1
80108,1
80109,1
80113,1
80114,209
80115,75603621468420794482688
80119,83
80120,1
80121,1
80122,1
80123,1
80125,179
80126,1
80132,269
80133,3240
80134,4160749568
80135,1308
80136,1294139872972800
80138,0
80139,32
80141,1
80142,1229
80147,1
80151,1
80152,59489
80153,8
80155,1
80156,50627
80157,2343
80161,1357
80162,123
80164,2
80165,1
80166,86
80168,1
80169,853
80172,1
80174,0
80178,1
80180,9
80181,1
80185,1
80187,1
80188,2944860
80189,377
80190,1
80191,1
80192,3
80194,1
80197,734
80198,1
80199,6240
80200,479
80201,133
80202,1
80203,1
80209,1
80212,1
80215,1
80216,7
80219,6
80221,899
80223,1
80225,22
80228,8855
80229,167
80231,179202
80232,109
80234,1
80237,1
80242,1115
80243,1
80245,5
80248,2
80249,1
80251,1
80253,46
80255,13960720
80256,1
80259,2
80261,1753
80266,1
80267,1
80268,136
80269,1
80271,18
80274,103
80276,197
80279,1
80281,1109
80282,8693
80289,1
80291,3
80293,916
80294,1
80296,8
80298,1
80303,1
80304,1
80308,1
80311,1
80312,1
80313,101
80315,1
80317,8149
80318,-89733620336
80322,15
80323,1
80325,1
80326,185
80327,1
80329,6
80331,142
80333,182
80335,101
80339,5041
80340,1
80341,145
80345,1
80347,280
80349,389
80350,1
80351,1
80354,9
80355,20
80356,8
80359,7
80363,339305
80365,1
80368,1
80371,1
80372,1
80378,10013
80379,1
80380,2
80381,377
80384,1
80385,37
80390,1
80391,1115
80393,1
80396,1
80397,129
80398,654729075
80399,1
80401,1
80403,1
80406,52920
80408,545
80409,191832
80412,74
80414,0
80422,2711
80423,1
80424,5
80427,1
80428,10000000000000000000
80430,1
80434,1
80439,8
80445,46
80446,8
80448,4
80450,1
80452,1
80455,1
80457,1
80458,1
80461,1
80462,1
80466,56316
80467,19600
80471,36236726
80474,98887
80481,24
80482,1
80483,0
80489,1
80490,533
80493,21679097826151233167155289955920335042686024192488793702400
80494,1
80495,1
80496,343
80498,37
80500,1
80503,277
80504,1
80507,971
80510,1
80511,38959523483674573012992
80515,1
80516,5
80520,1
80521,23
80525,2
80527,69696
80528,2145
80529,1
80530,4
80531,1
80532,863
80533,848
80537,1
80540,32400
80543,141
80544,3
80545,83
80550,17
80552,140
80554,1
80555,37
80556,22
80559,479
80560,1
80562,3346
80565,1
80566,1
80569,1
80570,4001
80572,626
80573,1
80577,1
80578,85
80580,3348
80581,1
80582,49392
80583,68640
80584,3
80586,526097
80587,295
80588,6
80589,1
80593,208
80595,1
80596,78
80599,17681
80600,15284
80601,1
80603,1
80604,1
80605,9
80606,1
80607,1
80608,1
80609,3629
80611,25219
80613,1
80614,2557
80615,1101001
80617,1
80618,140724000
80620,32401
80623,151
80624,1
80626,7290
80629,10111
80630,270
80631,1
80632,1
80633,9
80639,1675
80641,1
80642,1
80643,16531
80644,209
80646,1
80648,1
80649,1
80650,1
80651,8
80654,1
80656,1
80657,47012668
80659,1
80661,1
80662,2222
80667,481
80668,2407
80669,14
80670,49141
80679,1440
80680,2432902008176640000
80681,1
80682,1
80685,1
80688,1
80689,1
80690,90995
80693,1
80696,708
80699,213
80700,1
80701,1
80702,13
80708,1
80710,61
80711,1
80714,1
80716,19360
80717,1
80719,1
80720,1
80721,1
80724,1009956457230227968
80726,1
80727,1
80729,9
80732,1
80733,1
80734,1
80739,130
80740,1
80741,1
80742,1
80743,37
80749,1
80751,1
80756,271
80757,171
80762,1
80763,1
80764,619220451666590110114914255270274829601734656
80766,115
80767,1
80770,2048
80772,1
80773,1
80778,1
80780,1
80787,157
80788,0
80793,14504930
80794,73
80796,94
80799,4987
80800,21667982811499396466098438678573180896480333922304
80801,1
80804,2251
80807,1
80808,747
80809,24222205927065483476992
80811,1
80813,1
80814,1
80815,24481
80816,1
80818,540
80822,1
80823,1171
80827,1
80828,1721
80831,49
80832,1
80833,19
80834,1
80835,653
80836,140
80837,1
80838,1
80839,4
80840,43
80842,1
80843,1
80845,1
80851,31
80853,0
80856,6
80857,31
80860,2
80862,1
80863,625
80864,1119744
80866,8
80867,2644
80868,1
80870,6
80872,78364164096
80874,1
80876,1
80878,10010000
80880,48315634
80883,1
80884,25769803776
80887,1
80888,0
80889,3072
80890,109
80891,1
80892,288
80893,1
80895,10944
80896,2897
80897,218
80898,1
80901,75603621468420794482688
80903,1
80905,22657
80906,1
80910,1
80918,128
80921,1
80922,1
80924,-1001640
80925,1298708349570020357606564643733504
80928,710189
80929,1
80931,1
80932,1
80933,2383
80935,727
80937,8819
80938,1467
80941,8
80945,1596
80950,0
80953,1
80954,751
80955,1511
80956,9
80959,262127985893787993899008
80960,1
80963,0
80964,1
80967,1
80968,549120
80969,1
80972,9377
80973,1
80974,5
80975,1
80977,1
80978,359
80979,1
80980,1
80982,165
80983,1
80986,1
80988,481235204714229
80992,22
80996,61
80998,420
81000,4
81002,1
81009,1
81011,6563
81012,1680
81014,86
81015,748288838313422294120286634350736906063837462003712
81017,1
81021,6561
81023,641
81027,1
81031,827
81032,1834
81033,91
81034,17913
81035,18
81036,0
81037,9
81039,1
81040,527
81042,1
81043,1
81046,1
81047,0
81049,57913
81052,2
81055,1
81060,360
81063,1
81064,102896
81066,389
81069,111696419329625
81070,29
81072,1830
81073,253
81074,1
81076,1
81077,1
81078,1160934273288
81081,1
81082,88
81084,1
81086,1
81087,2
81089,2205
81091,51481
81094,48661191875666870272
81097,5279
81098,479
81101,1
81103,21
81108,1
81113,152681760
81118,12
81123,1
81125,1908891288
81127,1297
81132,1
81134,1
81137,48
81138,7
81140,2
81143,11664
81144,73
81146,1
81149,0
81150,46368
81151,10009
81153,1
81155,1
81160,17
81163,1
81164,24
81166,1
81169,463
81171,1
81172,34850
81174,1
81177,2500
81180,1
81183,1
81186,1
81187,0
81190,5657
81192,1
81194,1
81197,4
81199,74
81201,44911554826
81202,7
81208,9
81210,1
81212,61
81213,1
81214,281
81215,625
81216,1
81217,94
81218,1
81219,1
81221,1
81223,1
81227,43
81228,36
81229,1
81230,1
81231,1
81233,1
81234,1
81235,1
81236,8467
81237,299
81238,107
81239,17302
81240,343
81241,1
81242,1
81244,209
81248,1
81250,590197
81251,1
81254,360
81255,1
81257,93
81258,1123
81260,1
81262,536870912
81263,2803
81264,1
81266,1
81267,1
81271,175
81274,1
81275,1
81278,293747
81279,1
81284,36
81285,424
81286,0
81287,1
81288,2717
81289,1
81290,1
81291,1
81293,1680
81294,1
81295,1
81297,1
81298,1
81299,1
81306,18
81311,15
81312,1079
81314,1
81316,1
81319,87
81321,21
81322,2593
81323,31897
81328,1
81330,1321
81331,94
81336,1
81337,1
81341,0
81343,1
81344,10161
81345,11316496
81349,3329
81350,606
81351,1
81352,83
81359,11
81360,1
81366,1
81367,1
81370,199
81371,125
81373,129644790
81374,1
81375,93
81377,1
81380,88
81381,1
81386,15
81387,1074
81388,1
81390,1
81393,1
81395,221
81398,1
81399,0
81400,1
81401,4
81402,216
81404,1
81405,1
81406,6
81407,1488
81408,1
81410,1
81411,1
81413,1
81423,227
81424,81
81425,3
81426,270600
81427,1
81428,1
81429,1
81433,6889
81437,26711
81438,1
81440,330
81442,1
81443,1
81445,1
81446,1
81450,1
81452,1
81454,1
81458,33
81459,4194305
81464,111111
81467,1
81468,0
81469,1181
81470,164
81471,1
81472,1
81473,30
81476,1
81477,683
81485,283787919360
81487,821
81488,537
81489,1
81493,1
81495,1
81497,1
81498,180
81502,1
81504,1
81506,2912
81507,1
81508,1
81510,6
81512,1
81514,17154
81515,17643225600
81519,1
81520,1
81521,23227
81522,144900
81527,1
81528,63
81531,1
81532,27900
81535,1
81537,21
81538,1
81539,1
81546,1
81548,1905960
81550,1611
81551,1
81553,1
81554,0
81555,75
81560,1
81562,11
81565,1
81571,4657
81572,1
81573,1
81574,171
81576,1
81577,6320
81578,191
81579,1
81580,1
81581,3014633
81583,1
81588,1
81589,3187
81590,1
81592,9
81597,134
81600,62
81601,1
81602,1
81606,1
81609,1057
81610,7
81612,1
81614,1
81615,783
81616,1
81617,4993
81618,105919308797935441936384
81630,3
81631,1
81632,1
81633,1
81634,1
81635,592
81636,3
81637,3024
81642,1
81646,1
81648,73
81650,8
81654,192
81655,1
81656,1
81658,9025
81664,1
81665,1600
81671,1
81672,1
81673,231
81678,1
81680,2500
81684,1
81685,19
81686,1
81687,433
81689,1
81690,1
81691,171
81694,25
81697,1
81698,631720
81699,2347
81700,1
81701,1
81704,23
81706,754
81707,1302
81708,1
81710,5
81711,10139
81712,1
81714,4
81716,1
81718,1
81719,1
81722,1
81727,4
81728,37
81729,509
81730,4
81731,50388
81734,1333735776850284124449081472843776
81737,1
81738,469374016882387682590720
81739,2701
81741,1
81745,180
81746,0
81749,1
81750,1
81751,5
81753,5894
81754,360360
81756,0
81757,1
81762,255
81764,1
81765,3570
81767,2
81769,1
81770,1
81772,347776
81774,1
81775,17
81778,1
81780,1
81781,39
81782,11881
81785,1
81789,205
81790,11111111111111120
81791,1
81793,351829430966702353416192
81794,12620256
81798,1
81799,1
81800,138
81802,87120
81804,69
81805,0
81812,5312
81814,263
81815,864691128455135232
81817,426
81818,8
81821,223
81822,1
81823,977
81829,0
81830,1
81831,1
81833,201487636602438184599552
81837,1
81839,1
81842,1
81844,0
81846,669785740
81848,1680
81849,23
81850,861
81852,8
81853,63
81854,156
81857,8
81858,1
81863,32410
81865,461
81866,1
81867,1
81868,12664
81874,52
81875,263
81878,145
81883,1
81885,1
81891,1
81893,1
81895,17
81900,1
81903,19676527011956854784
81904,1
81907,18349334722510848000000
81911,100970241446066080
81913,7
81916,8
81918,14
81920,17602341245476520725577728
81928,133
81931,37889062373043904
81932,6
81933,474
81935,1
81937,167
81938,101
81940,19369
81943,1
81944,3
81946,1
81948,1
81949,0
81951,1
81953,1
81954,1
81955,4021
81956,0
81957,1
81960,529
81961,5
81963,5
81964,367
81966,88
81969,2
81971,1
81972,3
81974,13873
81975,1
81977,3040
81979,41312060
81980,2207
81981,1
81982,1
81984,1
81985,0
81987,2421
81988,1
81989,821
81991,1
81992,1650
81993,1
81995,11
81996,45631
81997,7
81998,0
82002,1
82005,1
82007,1
82011,1
82017,2
82022,56713
82023,1
82024,1
82025,9
82026,1
82029,1
82031,1
82036,20
82037,1
82041,1
82044,0
82045,1459
82046,18522
82047,1
82048,440374
82049,12743
82051,1
82052,1223
82053,1
82054,73
82055,1
82056,1
82057,1
82058,5
82059,1
82060,246
82061,1
82068,281
82069,43
82071,124
82072,1
82075,1
82077,1361
82080,1
82083,478
82084,386
82087,196417
82088,121
82090,847660528
82092,4810
82095,2112
82096,122
82098,3167
82099,1
82103,2436396322816
82106,1
82109,3
82113,1777
82116,107
82118,1
82119,1
82120,35
82121,84448
82123,59923081
82126,1
82127,73
82129,1
